id,lat,long
27187,19.052212,72.900522
27188,28.570317,77.32182
27190,28.542835,77.310175
27191,28.474388,77.50399
27192,26.846709,80.946159
27193,28.613939,77.209021
27194,19.09654,72.874503
27195,28.613939,77.209021
27196,19.224513,72.968202
27197,28.613939,77.209021
27198,28.613939,77.209021
27199,27.17667,78.008075
27200,25.5937,85.154659
27201,19.068789,72.870265
27202,25.610967,85.120454
27203,25.615184,85.115451
27204,23.181467,79.986407
27205,25.615184,85.115451
27206,25.593818,85.160533
27207,27.041022,88.266275
27208,24.192713,86.307438
27209,28.281204,76.856652
27210,26.847081,80.946279
27211,26.854154,80.944783
27212,19.11538,72.909144
27213,31.630752,74.889486
27214,19.116746,72.902517
27216,22.767428,88.388346
27217,22.592312,88.312902
27218,22.943092,88.436115
27219,28.564903,77.240332
27220,22.597249,88.581895
27222,28.625445,77.233733
27223,23.187092,77.430325
27224,22.868371,88.40325
27227,22.767428,88.388346
27228,28.640408,77.104953
27229,23.187092,77.430325
27230,22.592312,88.312902
27231,23.254926,77.402282
27232,23.231343,77.432647
27233,30.316495,78.032192
27234,23.197155,77.40421
27235,19.141231,72.808318
27236,30.316495,78.032192
27237,26.571585,73.465709
27238,30.316495,78.032192
27239,28.733755,77.249539
27240,25.592424,85.135939
27241,19.020988,72.843724
27242,21.153925,72.791929
27243,13.019145,77.646453
27244,26.907945,80.956554
27245,13.019145,77.646453
27246,13.030692,80.212371
27247,19.075984,72.877656
27248,22.516622,88.37096
27249,23.524587,87.308682
27250,22.536767,88.31746
27251,19.114883,72.894752
27252,23.516497,87.307495
27253,13.04038,80.243105
27254,12.952259,77.537184
27255,13.029936,80.204801
27256,13.011072,77.554993
27257,28.704059,77.10249
27258,12.904658,77.526945
27259,13.029936,80.204801
27261,8.524139,76.936638
27262,28.745075,77.136196
27263,19.285637,72.869109
27264,13.069717,80.243284
27265,28.466906,77.06629
27266,26.812218,80.904873
27267,11.016845,76.955832
27268,28.495179,77.089114
27269,19.458078,72.804835
27270,31.349382,75.587823
27271,13.034854,80.212169
27272,26.866643,81.007342
27273,26.78308,75.82047
27274,28.553492,77.258826
27275,23.181467,79.986407
27276,28.675581,77.291773
27277,12.914142,74.855957
27278,22.719569,75.857726
27279,17.528707,78.264138
27280,17.375679,78.494018
27281,17.51272,78.3604
27282,13.055559,80.250346
27283,13.024081,80.223944
27284,17.432589,78.407069
27285,23.282933,77.359264
27286,28.682808,77.312135
27287,28.717168,77.104896
27288,28.577267,77.196322
27289,23.27318,77.398978
27290,12.910695,77.56694
27291,26.839056,80.994055
27292,28.6417,77.122453
27293,12.894561,74.902508
27294,28.597836,77.540446
27295,28.689354,77.291935
27297,26.928017,75.748008
27298,23.181467,79.986407
27299,27.131235,72.358928
27300,23.181467,79.986407
27301,28.535772,77.295465
27302,28.689354,77.291935
27303,26.502429,83.779128
27304,23.181467,79.986407
27307,17.484446,78.331593
27308,17.432589,78.407069
27309,17.447795,78.496511
27310,15.139393,76.921443
27311,29.213002,79.52957
27312,15.617516,76.900582
27313,15.617516,76.900582
27314,26.853384,80.946962
27315,15.828126,78.037279
27316,26.853384,80.946962
27317,30.904864,75.865822
27318,22.555247,88.331116
27319,19.075984,72.877656
27320,12.681937,79.988841
27321,28.535516,77.391027
27322,18.531442,73.844562
27324,28.570317,77.32182
27325,28.541913,77.388143
27326,26.866994,81.024962
27327,28.645605,77.212778
27328,28.650279,77.357757
27329,22.539055,88.373038
27330,22.484086,88.309486
27331,28.535516,77.391027
27332,22.335023,73.141568
27334,24.501247,86.712084
27335,28.566008,77.176744
27336,28.587828,77.318802
27337,28.589268,77.356849
27339,18.563461,73.807075
27346,18.548289,73.773502
27347,19.02506,72.855814
27348,23.075297,70.133673
27350,25.21217,75.866976
27351,22.579684,88.414312
27352,28.697901,77.268273
27353,22.724716,88.343508
27354,22.592695,88.340036
27355,28.63611,77.301038
27356,28.662783,77.192627
27357,28.686274,77.221783
27359,26.912434,75.787271
27360,28.67462,77.180176
27365,28.66812,77.186978
27367,28.692222,77.150673
27368,19.01897,73.039236
27369,28.356206,79.42413
27370,28.37002,79.454905
27371,17.390075,78.490423
27372,17.477652,78.513549
27374,22.800954,88.369911
27375,28.554178,77.251292
27376,18.393675,76.563728
27377,25.775534,87.476168
27379,18.23433,76.963586
27380,30.903207,75.858572
27381,18.40002,76.579535
27382,25.117806,85.70244
27383,24.48362,86.690583
27384,23.798734,86.209993
27385,23.801378,86.40449
27386,24.261666,86.65705
27387,23.837633,86.430314
27388,23.830289,86.416124
27389,23.27318,77.398978
27391,23.651456,86.156329
27392,30.680869,76.605377
27393,30.361031,76.848547
27394,30.340106,76.867772
27395,19.115876,72.845951
27396,19.209802,72.864517
27397,28.566621,77.368787
27398,26.846694,80.946166
27399,22.551177,88.38539
27400,22.513562,88.403044
27401,22.519805,88.366274
27402,22.519805,88.366274
27407,22.515358,88.35004
27408,13.067552,80.20555
27409,13.034745,80.266891
27410,22.536784,88.317529
27411,13.029108,80.207232
27412,8.088306,77.538451
27413,12.888918,77.597297
27414,15.403375,73.819851
27417,15.336756,73.897769
27418,13.08268,80.270718
27419,19.093424,72.883713
27420,12.828474,77.589775
27421,13.033493,77.673888
27422,19.257467,72.865019
27423,25.438789,81.892681
27424,26.138969,91.782484
27425,12.828474,77.589775
27426,28.901036,77.133416
27427,19.238068,72.852251
27428,19.238068,72.852251
27429,19.185378,72.858476
27430,26.238947,73.024309
27431,17.385044,78.486671
27433,19.096378,72.856399
27434,28.686274,77.221783
27435,12.913821,77.608307
27436,19.199821,72.842594
27437,15.157515,76.891492
27438,13.034508,77.623679
27439,19.209538,72.864102
27440,26.449923,80.331874
27441,28.686274,77.221783
27442,26.144517,91.736237
27443,23.806568,86.443359
27445,22.698214,88.389477
27446,26.521458,88.719557
27447,22.592961,88.364605
27448,26.914595,75.801917
27449,19.194309,72.847661
27450,19.055427,72.835681
27451,28.645055,77.335954
27452,19.220496,72.865738
27453,22.327655,73.207399
27454,18.525477,73.829743
27455,19.201822,72.838859
27456,18.525477,73.829743
27458,22.509039,88.332943
27459,28.698787,77.204721
27460,29.213292,78.95989
27461,26.746577,88.3969
27462,13.628756,79.41918
27463,28.700453,77.259194
27464,22.537889,88.344122
27465,28.567046,77.341775
27466,18.553824,73.947669
27467,26.798156,80.892195
27468,28.837392,78.471648
27470,29.85233,77.874936
27471,26.8633,80.935934
27472,28.686274,77.221783
27473,26.894198,75.769626
27476,26.900978,75.783827
27477,30.306165,77.997016
27478,26.892279,75.740783
27479,26.837476,75.770152
27480,28.567046,77.341775
27481,18.512231,73.88601
27482,28.722052,77.128472
27483,28.613939,77.209021
27484,26.85449,75.773266
27485,26.902651,75.79374
27486,28.856238,77.125037
27487,28.993082,77.015074
27488,28.550331,77.250189
27489,28.993082,77.015074
27490,22.804075,86.155907
27491,22.803046,86.238972
27493,28.536316,77.221834
27495,28.838648,78.773329
27496,13.197876,77.669028
27497,13.004165,77.601905
27498,19.213448,72.840659
27499,12.856795,77.588565
27500,25.431948,81.857011
27502,22.473095,88.368853
27503,26.895142,75.748626
27504,26.775534,75.877486
27505,26.837476,75.770152
27506,26.913039,75.797124
27507,26.894198,75.769626
27508,28.596128,77.158738
27509,28.522097,77.210153
27510,26.937279,75.824974
27511,26.911669,75.815159
27512,26.906468,75.81655
27513,26.87333,75.776717
27514,25.213816,75.864753
27515,26.150365,91.695982
27516,28.535516,77.391027
27517,26.889757,75.768432
27518,28.644447,77.188595
27519,23.022505,72.571362
27520,17.695726,75.970088
27521,26.854408,75.766868
27522,26.265799,73.041543
27523,26.265799,73.041543
27524,28.703367,77.295572
27525,10.735792,76.27805
27526,28.702978,77.300105
27527,28.689296,77.292277
27528,11.503386,76.023531
27529,28.519922,77.230456
27530,18.584032,73.837309
27531,28.564903,77.240332
27532,28.505208,77.277894
27533,26.967941,75.745909
27534,28.558449,77.202938
27535,27.570515,81.597667
27536,30.475025,77.765235
27537,30.316495,78.032192
27538,18.398594,76.579635
27539,18.39215,77.118019
27540,17.392144,78.558514
27541,19.075984,72.877656
27542,28.627561,77.278408
27543,17.968901,79.594054
27544,22.568086,88.35413
27545,22.602609,88.365899
27546,18.321316,76.802893
27547,20.496911,86.428853
27548,22.974727,88.433721
27549,26.87495,80.957426
27550,28.474321,77.508911
27551,19.094829,74.747979
27552,18.531442,73.844562
27553,25.204974,85.517437
27554,29.213002,79.52957
27556,13.316144,75.772044
27557,19.302095,72.903656
27558,18.989401,73.117516
27559,26.881947,80.944964
27560,18.507246,73.782899
27561,27.396507,80.125048
27562,10.776898,76.653576
27563,26.888727,81.059
27564,24.188256,86.286792
27565,28.639291,77.381608
27566,26.888727,81.059
27567,26.025224,81.715789
27568,27.408908,80.133089
27569,26.048983,80.161
27570,23.802936,86.424676
27571,28.664457,77.200999
27572,19.082619,72.867176
27573,28.660297,77.198837
27574,21.252822,81.646296
27575,27.17667,78.008075
27576,23.259933,77.412615
27577,28.993082,77.015074
27578,26.873644,80.960079
27579,27.17667,78.008075
27580,11.447361,75.823129
27581,28.551337,77.296996
27582,22.315469,73.138604
27583,28.676216,77.318107
27584,26.140199,91.639008
27585,28.642892,77.219089
27586,26.687889,83.49769
27587,28.580188,77.318087
27588,28.613939,77.209021
27589,28.613939,77.209021
27590,28.530781,77.293998
27591,30.733315,76.779418
27593,28.530781,77.293998
27594,22.597249,88.581895
27595,28.596109,77.341532
27596,11.325095,75.941887
27597,28.408912,77.317789
27598,28.572985,77.324904
27599,28.665532,77.208711
27600,22.456819,88.304466
27601,14.422232,78.226339
27602,13.08268,80.270718
27603,26.588698,85.501297
27604,13.006663,80.220637
27605,27.897394,78.088013
27606,22.543815,88.321404
27607,26.119661,85.390982
27608,22.561135,88.351715
27610,26.119661,85.390982
27611,13.006663,80.220637
27612,22.504955,88.296126
27613,28.650473,77.188815
27614,12.99857,80.272705
27615,22.577189,88.360737
27616,28.639913,77.079245
27617,11.258753,75.78041
27618,26.832707,80.927031
27619,24.491236,86.691449
27620,21.80944,80.190994
27621,26.787304,80.920428
27622,26.794299,80.891856
27623,26.787304,80.920428
27624,28.727863,77.216085
27625,21.059038,79.019516
27626,27.259044,84.018064
27627,13.029108,80.207232
27628,13.680736,79.350898
27629,21.059038,79.019516
27630,23.273262,77.396676
27631,26.904775,75.748864
27632,24.467681,85.593365
27633,18.391523,77.1201
27634,26.904775,75.748864
27636,18.386288,77.138015
27638,13.096857,80.286535
27639,13.125114,80.295542
27640,28.624805,77.065306
27641,13.03993,80.231867
27642,13.035946,80.247759
27643,28.574608,77.356111
27644,13.028199,80.207345
27645,8.524139,76.936638
27646,17.447758,78.498153
27647,28.613939,77.209021
27649,19.138548,72.813869
27650,26.687889,83.49769
27651,19.164008,72.789509
27652,19.129018,72.817058
27653,29.874151,73.875261
27654,23.181467,79.986407
27655,23.181467,79.986407
27656,26.893379,80.965416
27657,23.181467,79.986407
27658,23.181467,79.986407
27660,23.3441,85.309562
27662,22.512145,88.363695
27664,28.646564,77.320058
27665,26.687889,83.49769
27666,26.687889,83.49769
27667,18.601092,73.764125
27668,21.774703,79.801761
27669,28.631757,77.219664
27670,28.628179,77.213441
27671,26.873517,81.015883
27672,17.493411,78.327795
27673,21.467616,80.197659
27674,17.399095,78.477326
27675,26.687889,83.49769
27676,26.687889,83.49769
27677,26.687889,83.49769
27678,11.258753,75.78041
27679,22.583,88.337291
27680,22.44733,88.391956
27681,28.528852,77.219544
27682,22.589982,88.352433
27683,28.555587,77.225559
27685,22.59489,88.359168
27686,22.52299,88.368246
27687,22.570196,88.396754
27688,22.585053,88.366719
27689,22.516881,88.346263
27691,22.578171,88.350172
27692,21.251886,81.599762
27694,19.309725,73.066789
27695,8.276431,77.580569
27696,28.686274,77.221783
27697,23.259986,77.43189
27698,28.515478,77.25049
27699,22.568876,88.3474
27702,15.754222,77.894604
27703,15.299327,74.123996
27704,22.767428,88.388346
27705,31.652149,74.873739
27706,19.182517,73.192602
27708,19.247928,73.147122
27709,15.299327,74.123996
27710,13.571455,78.667531
27711,23.190124,77.424256
27712,22.592312,88.312902
27713,19.075984,72.877656
27714,19.299049,72.854773
27715,15.299327,74.123996
27716,28.541517,77.155125
27717,22.868371,88.40325
27718,30.695665,76.854097
27719,23.3441,85.309562
27720,28.630665,77.277417
27721,19.075984,72.877656
27722,21.152693,79.020676
27723,26.869316,80.960981
27724,29.690173,76.986808
27725,29.944099,78.168728
27726,28.613939,77.209021
27727,28.613939,77.209021
27728,31.645039,74.863871
27729,17.492838,78.546902
27730,28.470192,77.28377
27731,31.660333,74.852175
27732,28.649891,77.134869
27733,28.997286,77.032454
27734,30.69545,76.851947
27735,19.113645,72.869734
27736,28.700305,77.227582
27737,21.186518,79.069852
27738,28.701896,77.206743
27739,31.652149,74.873739
27740,28.520524,77.257054
27741,30.66652,76.825978
27742,22.534372,88.348302
27743,28.984506,77.011255
27744,28.519922,77.230456
27745,28.60292,77.04925
27746,30.676576,76.823321
27747,28.550331,77.250189
27748,28.998327,77.01536
27749,22.579669,88.357475
27750,22.57116,88.347542
27751,18.57789,73.99697
27752,22.537886,88.368246
27753,22.572646,88.363895
27754,30.69545,76.851947
27755,28.991796,76.985908
27756,22.53433,88.338684
27757,28.620487,77.249992
27758,18.416062,76.540153
27759,22.583,88.337291
27760,22.501572,88.320944
27761,21.116555,79.056173
27762,26.912434,75.787271
27763,22.571985,88.352468
27764,28.630009,77.214929
27765,19.033049,73.029663
27766,30.336913,74.787833
27767,22.560069,88.352468
27768,8.524139,76.936638
27769,26.912434,75.787271
27770,22.581741,88.354397
27771,29.110953,77.054909
27772,22.523694,88.346483
27773,19.103484,72.88797
27774,29.58286,80.218188
27775,22.588261,88.408501
27776,19.120491,72.909051
27777,21.141419,79.080255
27778,18.401185,76.550622
27780,22.572646,88.363895
27781,28.632545,77.174648
27782,19.114258,72.900008
27783,22.603134,88.467143
27784,18.23433,76.963586
27785,18.555103,73.961234
27786,19.128796,72.837719
27787,22.724242,88.37789
27788,22.642011,88.431169
27789,27.198337,73.749327
27790,28.530781,77.293998
27791,22.569058,88.372032
27792,19.032803,73.101215
27793,21.182056,79.085995
27794,28.63473,77.074434
27795,18.508934,73.92591
27796,18.568054,73.850869
27797,22.547349,88.35991
27798,28.686274,77.221783
27799,17.4354,78.50085
27800,17.483007,78.316856
27801,12.898483,77.559065
27802,19.105513,72.832245
27803,18.54557,73.906329
27804,18.531563,73.850623
27805,18.408894,76.539679
27810,28.540136,77.24866
27811,25.213816,75.864753
27813,22.719569,75.857726
27814,26.220316,73.007223
27815,30.316495,78.032192
27818,23.318798,85.311756
27819,12.834556,77.400972
27820,28.723701,77.11408
27822,26.342704,73.044323
27823,18.577159,73.817278
27825,13.162317,75.86792
27826,28.530781,77.293998
27827,28.60292,77.04925
27828,23.366459,85.323939
27829,18.514883,73.892554
27830,12.977082,77.574747
27831,28.596109,77.341532
27833,12.898483,77.559065
27834,26.248666,73.034624
27835,23.181467,79.986407
27838,8.524139,76.936638
27840,12.977874,77.592635
27841,28.682044,77.067561
27842,26.449895,74.639916
27843,28.604826,77.331725
27844,23.275551,77.463707
27845,28.530978,77.252856
27846,28.594065,77.177557
27847,28.98193,77.708582
27848,23.286266,77.436521
27850,27.908904,78.066976
27851,22.818167,88.363191
27852,28.566603,77.220133
27853,19.099685,72.916394
27854,18.921984,72.834654
27855,27.884358,78.070672
27856,28.527635,77.259898
27857,28.526538,77.26209
27858,28.658128,77.217
27859,28.630665,77.277417
27860,28.634196,77.089784
27861,28.655676,77.150814
27862,28.633207,77.205377
27863,28.499118,77.245814
27864,28.633868,77.205313
27866,28.631571,77.220091
27867,28.445616,77.033228
27868,28.686274,77.221783
27869,22.711507,88.356411
27870,22.953079,88.375921
27871,25.604029,85.135966
27873,22.701757,88.342731
27874,22.953079,88.375921
27875,25.603917,85.136025
27876,22.690965,88.344388
27878,22.953079,88.375921
27879,25.610732,85.130171
27880,22.705487,88.337198
27881,22.708712,88.334576
27882,28.629554,77.08019
27886,28.608564,77.356131
27887,29.103109,75.986578
27888,28.627981,77.364857
27889,28.686274,77.221783
27890,18.404794,76.559298
27891,18.38769,76.582424
27893,26.248666,73.034624
27894,18.397888,76.569772
27895,17.398377,78.558265
27897,18.407129,76.554649
27898,18.393863,76.564999
27899,18.405982,76.563127
27900,18.393217,76.568966
27901,18.397104,76.569942
27902,26.862432,81.027847
27903,18.399925,76.558508
27904,26.868412,80.996235
27905,26.912434,75.787271
27906,17.435685,78.444598
27907,23.270593,77.380728
27908,17.401195,78.48676
27909,22.569058,88.372032
27910,17.464594,78.540217
27911,23.627858,77.431447
27912,19.075984,72.877656
27913,28.729617,77.166631
27914,22.6017,88.373594
27915,18.577159,73.817278
27916,19.075984,72.877656
27917,18.555103,73.961234
27919,12.971599,77.594563
27920,18.476443,73.88634
27921,26.793509,80.892081
27922,19.075984,72.877656
27924,22.577905,88.369343
27925,28.733758,77.115793
27926,28.608564,77.356131
27927,22.579666,88.370207
27928,22.704338,88.341769
27929,25.462902,85.988168
27931,22.567646,88.370744
27932,28.315069,76.908033
27934,22.767428,88.388346
27937,13.023549,77.599289
27938,22.586652,88.49064
27939,30.733315,76.779418
27940,17.363053,78.55782
27941,13.035356,77.598787
27943,22.973423,78.656894
27944,26.846694,80.946166
27945,22.586652,88.49064
27946,27.17667,78.008075
27947,22.719569,75.857726
27949,31.104815,77.173403
27950,26.854154,80.944783
27951,22.521942,88.387099
27952,22.581232,88.424728
27953,26.124945,91.786735
27955,18.007234,79.558392
27956,30.443095,77.772386
27957,28.667466,77.171588
27958,18.393979,76.567178
27959,28.592315,77.020421
27960,19.164888,77.310545
27961,10.782899,76.657682
27962,28.5823,77.049976
27964,18.553824,73.947669
27965,28.459497,77.026638
27966,26.832293,80.921434
27967,28.682044,77.067561
27968,26.912434,75.787271
27969,26.912434,75.787271
27970,26.912434,75.787271
27971,24.491099,86.688805
27972,18.500048,73.859013
27973,21.220444,81.690535
27974,28.621469,77.394165
27975,19.069454,72.87528
27976,17.721586,83.290459
27977,28.590602,77.193285
27978,28.572728,77.325981
27979,28.643253,77.177993
27980,22.806089,86.205306
27981,19.096414,72.849161
27982,26.154205,85.891845
27983,19.076191,72.877977
27984,22.538401,88.351339
27985,19.186764,72.977234
27986,8.524139,76.936638
27987,17.968901,79.594054
27988,23.339132,85.319124
27989,18.991071,73.128002
27990,17.398377,78.558265
27991,26.840166,81.001405
27992,22.807369,86.185189
27993,28.535438,77.263933
27994,19.213678,72.990345
27995,17.685264,83.211765
27996,23.285579,85.305866
27997,22.538952,88.365754
27998,22.768346,86.200241
27999,22.583,88.337291
28000,22.699181,88.39023
28001,22.528035,88.365908
28002,30.336913,74.787833
28003,22.580217,88.390587
28004,28.596477,77.369053
28005,22.79296,86.179051
28006,29.216607,79.530244
28007,28.535516,77.391027
28008,22.768346,86.200241
28009,26.866994,81.024962
28010,30.438286,77.736624
28011,22.811549,86.196788
28012,29.472682,77.708509
28013,28.632792,77.219656
28014,19.240331,73.13054
28015,19.128927,72.831184
28016,28.895515,76.606611
28017,22.786991,86.170708
28018,32.046447,75.412704
28019,22.804075,86.155907
28020,10.799204,78.68057
28021,17.685264,83.211765
28022,23.3441,85.309562
28023,19.244636,73.123527
28024,26.170962,91.770903
28025,22.768346,86.200241
28026,26.912434,75.787271
28027,10.552339,76.217494
28028,28.67035,77.180533
28030,31.313024,75.591751
28031,22.82151,86.174862
28032,29.393709,77.199957
28033,30.336913,74.787833
28034,32.252148,77.178711
28035,23.632922,85.303281
28036,22.792679,86.176548
28037,28.743273,77.197389
28038,17.477652,78.513549
28039,28.550331,77.250189
28040,23.3441,85.309562
28041,17.402064,78.484005
28042,19.027748,72.845333
28043,22.801868,86.185158
28044,27.259044,84.018064
28045,17.402064,78.484005
28046,22.82151,86.174862
28047,23.123341,77.536628
28048,25.618505,85.109954
28049,17.464594,78.540217
28050,25.615184,85.115451
28051,19.205868,72.873686
28053,12.958232,77.525388
28054,12.977082,77.574747
28055,25.799613,78.346462
28056,12.923723,77.498701
28057,23.632922,85.303281
28058,19.205997,72.874564
28059,12.959455,77.580569
28060,25.596616,85.157982
28061,13.177703,77.652553
28062,25.213816,75.864753
28063,28.530816,77.216804
28064,18.934519,72.837102
28065,26.912434,75.787271
28066,22.532843,88.379195
28068,22.68093,88.297014
28069,28.587561,77.169007
28070,22.601648,88.382921
28071,19.075984,72.877656
28072,28.577267,77.196322
28073,19.018899,72.838993
28074,25.213816,75.864753
28075,23.249365,87.08574
28076,19.017799,72.847812
28077,28.541506,77.216085
28078,26.303304,84.03086
28079,26.448756,74.631467
28080,22.398635,88.428102
28081,27.570515,81.597667
28082,22.537581,88.351039
28083,28.5823,77.049976
28084,22.464764,88.379203
28085,27.17667,78.008075
28086,26.281481,84.014093
28087,26.87419,81.020551
28088,28.566603,77.220133
28089,26.449923,80.331874
28090,26.727101,88.395286
28091,23.235066,87.066041
28092,24.502745,86.678735
28093,26.311877,84.036707
28094,28.632792,77.219656
28095,28.66456,77.214933
28096,24.500763,86.692905
28097,25.78114,84.754341
28098,17.460855,78.535302
28099,28.738268,77.082215
28102,18.615448,73.763638
28104,26.320258,84.036398
28105,18.572605,73.878208
28106,26.300599,84.035145
28107,30.336913,74.787833
28108,28.703038,77.132493
28109,18.54151,73.792477
28110,26.297916,83.923535
28111,18.596759,73.896851
28112,26.449895,74.639916
28113,18.537226,73.873204
28114,18.572605,73.878208
28115,28.566551,77.24949
28116,19.09654,72.874503
28117,26.512339,80.2329
28118,21.142992,79.08711
28119,28.686274,77.221783
28120,18.572605,73.878208
28121,22.986757,87.854976
28122,26.912434,75.787271
28123,18.112437,79.0193
28124,26.912434,75.787271
28125,18.112437,79.0193
28126,26.452167,80.35617
28127,22.418778,70.051439
28128,22.973423,78.656894
28129,25.140811,82.428566
28130,26.439154,74.650357
28131,28.477533,77.505208
28132,26.200604,92.937574
28133,19.03504,73.027819
28134,19.035772,73.109143
28135,28.459497,77.026638
28136,28.686274,77.221783
28137,28.613939,77.209021
28138,17.426387,78.485385
28139,28.641458,77.337253
28140,18.533587,73.849027
28141,26.449895,74.639916
28142,28.671246,77.317654
28143,28.5605,77.201466
28144,19.222146,73.164972
28145,22.800954,88.369911
28146,22.580217,88.390587
28147,24.490503,86.699738
28148,28.71926,77.173582
28149,26.449895,74.639916
28150,22.973423,78.656894
28151,22.566824,88.361476
28153,26.449895,74.639916
28154,26.526707,79.829674
28155,28.661416,77.214289
28156,28.661416,77.214289
28157,28.448479,77.075873
28158,28.619557,77.05499
28159,28.569229,77.241773
28160,28.541913,77.388143
28161,28.655676,77.150814
28162,28.543793,77.331007
28163,26.526707,79.829674
28164,28.634269,77.084506
28165,19.138121,73.001562
28166,27.259044,84.018064
28167,19.021069,72.843601
28169,19.05484,72.84069
28170,26.904775,75.748864
28171,17.402064,78.484005
28172,25.993658,79.445408
28175,22.642011,88.431169
28176,28.578816,77.162161
28177,19.099318,73.005103
28178,26.912434,75.787271
28179,26.843855,75.565234
28180,26.120962,79.7484
28181,19.221512,73.164463
28182,19.075984,72.877656
28183,19.117599,72.905975
28184,23.3441,85.309562
28185,28.6417,77.122453
28186,11.016845,76.955832
28187,23.3441,85.309562
28188,18.529152,73.827086
28189,25.987523,79.44887
28190,19.221512,73.164463
28191,19.221512,73.164463
28192,18.50749,73.857216
28193,26.846709,80.946159
28194,28.70094,77.272105
28195,23.250755,77.415689
28196,26.449895,74.639916
28197,27.026921,79.925964
28198,24.885155,72.857456
28199,23.250755,77.415689
28201,26.408939,80.409261
28202,23.18467,77.326865
28203,23.161641,77.469407
28204,26.912434,75.787271
28205,23.259986,77.43189
28206,21.226353,81.661638
28207,23.335986,77.275521
28208,26.183074,91.740498
28209,17.481136,78.535167
28210,17.433032,78.489571
28211,19.075984,72.877656
28212,19.228711,73.149274
28213,23.27318,77.398978
28214,22.767428,88.388346
28215,22.537514,88.331826
28216,22.868371,88.40325
28217,23.195473,77.458465
28218,28.992403,77.014645
28219,28.613939,77.209021
28220,22.443098,88.430281
28221,16.04202,75.768236
28222,28.63042,77.217722
28223,18.746881,73.400142
28224,28.541506,77.216085
28225,26.262464,73.004465
28226,26.262173,73.00412
28228,23.194511,77.46219
28229,19.075984,72.877656
28230,26.854154,80.944783
28232,23.286266,77.436521
28233,26.861739,80.904506
28234,22.466013,88.392845
28235,13.024729,77.594753
28236,22.973423,78.656894
28237,26.832263,80.921366
28238,28.645767,77.314785
28239,26.352505,73.035316
28240,22.973423,78.656894
28241,12.843064,77.656476
28242,28.645767,77.314785
28243,22.519536,88.382751
28244,19.75148,75.713888
28245,26.861739,80.904506
28246,30.769067,76.749804
28247,19.382233,72.83039
28248,18.508934,73.92591
28249,28.593096,77.219679
28250,22.973423,78.656894
28251,26.453702,80.351252
28252,18.454253,73.931573
28253,19.389982,72.828424
28254,18.500222,73.939502
28255,22.973423,78.656894
28256,29.922931,73.854119
28257,30.679877,76.844708
28258,18.52043,73.856744
28259,26.200604,92.937574
28260,23.181467,79.986407
28261,23.372633,85.325845
28262,28.623074,77.120774
28263,19.75148,75.713888
28264,26.829765,80.923201
28265,13.043592,77.511576
28266,22.973423,78.656894
28267,28.623072,77.027716
28268,28.589556,77.256772
28269,29.452454,77.314753
28270,28.563066,77.224573
28271,22.572646,88.363895
28272,29.44683,77.307728
28273,22.973423,78.656894
28274,28.675766,77.274637
28275,29.453978,77.31414
28276,19.221512,73.164463
28277,26.912434,75.787271
28278,22.224983,84.863337
28279,28.577267,77.196322
28281,11.127123,78.656894
28282,24.523265,83.020025
28283,11.127123,78.656894
28284,12.924931,80.100003
28285,10.786999,79.137827
28286,26.200604,92.937574
28287,22.973423,78.656894
28288,26.912434,75.787271
28289,26.912434,75.787271
28291,19.017799,72.847812
28292,22.473852,88.360599
28293,19.186764,72.977234
28294,22.973423,78.656894
28295,19.420895,72.81931
28296,28.559487,77.227942
28297,28.629966,77.220353
28298,25.756786,86.027462
28299,22.554516,88.349766
28300,28.64685,77.2069
28301,22.225134,84.856142
28302,28.609409,77.205152
28303,24.281525,86.628534
28304,28.595164,77.328135
28305,28.614847,77.204873
28306,26.262173,73.00412
28307,23.3441,85.309562
28308,26.213343,73.023583
28309,29.472682,77.708509
28310,28.700571,76.99289
28311,24.82887,92.784828
28312,22.943092,88.436115
28313,26.926804,81.183381
28314,22.580217,88.390587
28315,28.573291,77.221942
28316,19.075984,72.877656
28317,24.267685,86.645413
28318,20.888354,74.176841
28319,20.027787,73.804353
28320,19.075984,72.877656
28322,20.01816,73.808822
28323,24.831557,92.775386
28324,24.834712,92.777961
28325,24.833271,92.778905
28326,26.449895,74.639916
28327,26.449923,80.331874
28328,24.266483,86.638547
28329,26.449895,74.639916
28330,19.107542,72.826314
28331,28.602636,77.376944
28332,22.808145,86.205733
28333,28.625891,79.807425
28334,22.798113,86.257761
28335,26.482598,74.649924
28336,26.926804,81.183381
28337,19.115716,72.889205
28338,19.143591,72.824629
28339,26.482598,74.649924
28340,26.912434,75.787271
28341,19.143591,72.824629
28342,26.880243,80.981974
28343,28.619557,77.05499
28344,28.535516,77.391027
28345,22.544007,88.365281
28346,28.634561,77.290739
28347,19.139848,72.815075
28348,28.635874,77.308111
28349,24.748669,84.380703
28350,15.299327,74.123996
28351,28.649878,77.33974
28352,20.462521,85.88299
28353,19.03074,72.840772
28354,19.141443,72.825272
28356,28.621899,77.087839
28357,28.686274,77.221783
28358,18.990967,72.814343
28359,19.135085,72.81461
28360,23.935899,88.251465
28361,28.647209,77.192101
28362,28.613939,77.209021
28363,18.972711,72.804394
28364,22.537192,88.323057
28365,28.722732,77.059039
28366,19.75148,75.713888
28367,28.535516,77.391027
28368,27.492413,77.673673
28369,28.669157,77.453758
28370,28.549564,77.180888
